,base,clouds,cod,coord,dt,id,main,message,name,rain,sys,visibility,weather,wind
50,stations,{'all': 68},200,"{'lon': 167.69, 'lat': -46.13}",1521441214.0,2180815.0,"{'temp': 66.4, 'pressure': 1002.22, 'humidity': 82, 'temp_min': 66.4, 'temp_max': 66.4, 'sea_level': 1027.5, 'grnd_level': 1002.22}",,Tuatapere,{'3h': 0.645},"{'message': 0.0078, 'country': 'NZ', 'sunrise': 1521398979, 'sunset': 1521443016}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 15.23, 'deg': 333.501}"
51,stations,{'all': 92},200,"{'lon': -73.76, 'lat': -42.48}",1521441241.0,3896218.0,"{'temp': 52.72, 'pressure': 1015.27, 'humidity': 98, 'temp_min': 52.72, 'temp_max': 52.72, 'sea_level': 1029.85, 'grnd_level': 1015.27}",,Castro,{'3h': 0.4},"{'message': 0.0041, 'country': 'CL', 'sunrise': 1521457010, 'sunset': 1521500863}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 5.5, 'deg': 317.001}"
52,stations,{'all': 0},200,"{'lon': 22.13, 'lat': -30.97}",1521441242.0,1014034.0,"{'temp': 50.74, 'pressure': 872.93, 'humidity': 58, 'temp_min': 50.74, 'temp_max': 50.74, 'sea_level': 1025.55, 'grnd_level': 872.93}",,Carnarvon,,"{'message': 0.0029, 'country': 'ZA', 'sunrise': 1521434052, 'sunset': 1521477818}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.59, 'deg': 128.001}"
53,stations,{'all': 0},200,"{'lon': 26.89, 'lat': -33.59}",1521441150.0,964432.0,"{'temp': 67.93, 'pressure': 1016.56, 'humidity': 90, 'temp_min': 67.93, 'temp_max': 67.93, 'sea_level': 1025.31, 'grnd_level': 1016.56}",,Port Alfred,,"{'message': 0.0042, 'country': 'ZA', 'sunrise': 1521432895, 'sunset': 1521476688}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 17.36, 'deg': 253.001}"
54,stations,{'all': 44},200,"{'lon': -1.07, 'lat': 11.67}",1521441243.0,2358100.0,"{'temp': 73.6, 'pressure': 989.41, 'humidity': 82, 'temp_min': 73.6, 'temp_max': 73.6, 'sea_level': 1021.34, 'grnd_level': 989.41}",,Manga,,"{'message': 0.0062, 'country': 'BF', 'sunrise': 1521439739, 'sunset': 1521483304}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 9.98, 'deg': 208.001}"
55,stations,{'all': 76},200,"{'lon': -75.38, 'lat': 3.59}",1521441244.0,3689450.0,"{'temp': 60.1, 'pressure': 843.01, 'humidity': 95, 'temp_min': 60.1, 'temp_max': 60.1, 'sea_level': 1020.89, 'grnd_level': 843.01}",,Ataco,{'3h': 1.605},"{'message': 0.0048, 'country': 'CO', 'sunrise': 1521457557, 'sunset': 1521501140}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.71, 'deg': 275.501}"
56,stations,{'all': 80},200,"{'lon': 168.86, 'lat': -46.19}",1521441126.0,6201424.0,"{'temp': 71.89, 'pressure': 1013.97, 'humidity': 60, 'temp_min': 71.89, 'temp_max': 71.89, 'sea_level': 1028.75, 'grnd_level': 1013.97}",,Mataura,,"{'message': 0.0043, 'country': 'NZ', 'sunrise': 1521398697, 'sunset': 1521442736}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 20.71, 'deg': 330.001}"
57,stations,{'all': 0},200,"{'lon': 3.03, 'lat': 51.28}",1521438900.0,2783855.0,"{'temp': 28.4, 'pressure': 1011, 'humidity': 58, 'temp_min': 28.4, 'temp_max': 28.4}",,De Haan,,"{'type': 1, 'id': 4857, 'message': 0.0042, 'country': 'BE', 'sunrise': 1521438754, 'sunset': 1521482371}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 14.99, 'deg': 60}"
58,stations,{'all': 20},200,"{'lon': 120.52, 'lat': 17.54}",1521439200.0,1688687.0,"{'temp': 89.6, 'pressure': 1009, 'humidity': 59, 'temp_min': 89.6, 'temp_max': 89.6}",,San Quintin,,"{'type': 1, 'id': 7705, 'message': 0.0033, 'country': 'PH', 'sunrise': 1521410580, 'sunset': 1521454117}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 6.93, 'deg': 320}"
59,stations,{'all': 0},200,"{'lon': 8.9, 'lat': 9.92}",1521441246.0,2335953.0,"{'temp': 57.4, 'pressure': 921.16, 'humidity': 66, 'temp_min': 57.4, 'temp_max': 57.4, 'sea_level': 1022.07, 'grnd_level': 921.16}",,Jos,,"{'message': 0.0044, 'country': 'NG', 'sunrise': 1521437345, 'sunset': 1521480912}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.71, 'deg': 213.501}"
60,stations,{'all': 75},200,"{'lon': 57.76, 'lat': -20.34}",1521439200.0,1106677.0,"{'temp': 82.4, 'pressure': 1011, 'humidity': 83, 'temp_min': 82.4, 'temp_max': 82.4}",,Bambous Virieux,,"{'type': 1, 'id': 6729, 'message': 0.0033, 'country': 'MU', 'sunrise': 1521425545, 'sunset': 1521469237}",10000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}]","{'speed': 14.99, 'deg': 50}"
61,stations,{'all': 76},200,"{'lon': -28.7, 'lat': 38.52}",1521441247.0,3372707.0,"{'temp': 63.16, 'pressure': 1030.18, 'humidity': 96, 'temp_min': 63.16, 'temp_max': 63.16, 'sea_level': 1033.66, 'grnd_level': 1030.18}",,Ribeira Grande,{'3h': 0.12},"{'message': 0.0057, 'country': 'PT', 'sunrise': 1521446376, 'sunset': 1521489955}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 11.77, 'deg': 220.001}"
62,stations,{'all': 75},200,"{'lon': 147.33, 'lat': -42.88}",1521438240.0,2163355.0,"{'temp': 62.6, 'pressure': 1002, 'humidity': 42, 'temp_min': 62.6, 'temp_max': 62.6}",,Hobart,,"{'type': 1, 'id': 8195, 'message': 0.0041, 'country': 'AU', 'sunrise': 1521403902, 'sunset': 1521447869}",10000.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]","{'speed': 18.34, 'deg': 270, 'gust': 13.4}"
63,stations,{'all': 0},200,"{'lon': -15.21, 'lat': 64.25}",1521441231.0,2630299.0,"{'temp': 36.16, 'pressure': 1026.7, 'humidity': 98, 'temp_min': 36.16, 'temp_max': 36.16, 'sea_level': 1038.03, 'grnd_level': 1026.7}",,Hofn,,"{'message': 0.0032, 'country': 'IS', 'sunrise': 1521443072, 'sunset': 1521486847}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 10.2, 'deg': 249.501}"
64,stations,{'all': 24},200,"{'lon': 136.64, 'lat': 50.72}",1521441248.0,2016307.0,"{'temp': 16.09, 'pressure': 1012.59, 'humidity': 57, 'temp_min': 16.09, 'temp_max': 16.09, 'sea_level': 1034.55, 'grnd_level': 1012.59}",,Solnechnyy,,"{'message': 0.0034, 'country': 'RU', 'sunrise': 1521406739, 'sunset': 1521450265}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 7.74, 'deg': 352.501}"
65,stations,{'all': 90},200,"{'lon': 27.85, 'lat': 71.03}",1521438600.0,778707.0,"{'temp': 24.93, 'pressure': 996, 'humidity': 92, 'temp_min': 23, 'temp_max': 26.6}",,Mehamn,,"{'type': 1, 'id': 5282, 'message': 0.004, 'country': 'NO', 'sunrise': 1521432705, 'sunset': 1521476589}",200.0,"[{'id': 622, 'main': 'Snow', 'description': 'heavy shower snow', 'icon': '13d'}, {'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}]","{'speed': 29.97, 'deg': 70}"
66,stations,{'all': 0},200,"{'lon': 152.14, 'lat': -32.72}",1521439200.0,2155562.0,"{'temp': 82.4, 'pressure': 1012, 'humidity': 61, 'temp_min': 82.4, 'temp_max': 82.4}",,Nelson Bay,,"{'type': 1, 'id': 8242, 'message': 0.0036, 'country': 'AU', 'sunrise': 1521402824, 'sunset': 1521446652}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 12.75, 'deg': 60}"
67,stations,{'all': 75},200,"{'lon': 145.42, 'lat': -16.99}",1521439200.0,2158767.0,"{'temp': 78.8, 'pressure': 1010, 'humidity': 88, 'temp_min': 78.8, 'temp_max': 78.8}",,Mareeba,,"{'type': 1, 'id': 8166, 'message': 0.0034, 'country': 'AU', 'sunrise': 1521404516, 'sunset': 1521448201}",10000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}]","{'speed': 13.87, 'deg': 150}"
68,stations,{'all': 8},200,"{'lon': 1.01, 'lat': 20.2}",1521441251.0,2449893.0,"{'temp': 51.64, 'pressure': 965.74, 'humidity': 21, 'temp_min': 51.64, 'temp_max': 51.64, 'sea_level': 1026.56, 'grnd_level': 965.74}",,Tessalit,,"{'message': 0.003, 'country': 'ML', 'sunrise': 1521439249, 'sunset': 1521482803}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 8.19, 'deg': 42.5005}"
69,stations,{'all': 0},200,"{'lon': 132.19, 'lat': 43.36}",1521439200.0,2027456.0,"{'temp': 35.6, 'pressure': 1024, 'humidity': 17, 'temp_min': 35.6, 'temp_max': 35.6}",,Artyom,,"{'type': 1, 'id': 7251, 'message': 0.0035, 'country': 'RU', 'sunrise': 1521407806, 'sunset': 1521451320}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 17.9, 'deg': 10, 'gust': 13}"
70,stations,{'all': 20},200,"{'lon': 38.42, 'lat': 40.29}",1521441252.0,739914.0,"{'temp': 49.57, 'pressure': 852.01, 'humidity': 62, 'temp_min': 49.57, 'temp_max': 49.57, 'sea_level': 1023.36, 'grnd_level': 852.01}",,Sebinkarahisar,,"{'message': 0.0089, 'country': 'TR', 'sunrise': 1521430284, 'sunset': 1521473838}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 6.96, 'deg': 194.001}"
71,stations,{'all': 0},200,"{'lon': 82.18, 'lat': 29.28}",1521441253.0,1283285.0,"{'temp': 43.81, 'pressure': 685.35, 'humidity': 61, 'temp_min': 43.81, 'temp_max': 43.81, 'sea_level': 1026.04, 'grnd_level': 685.35}",,Jumla,,"{'message': 0.0034, 'country': 'NP', 'sunrise': 1521419789, 'sunset': 1521463319}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 0.92, 'deg': 46.0005}"
72,stations,{'all': 48},200,"{'lon': 152.85, 'lat': -25.3}",1521441253.0,2146219.0,"{'temp': 79, 'pressure': 1026.05, 'humidity': 94, 'temp_min': 79, 'temp_max': 79, 'sea_level': 1027.37, 'grnd_level': 1026.05}",,Hervey Bay,{'3h': 2.115},"{'message': 0.0036, 'country': 'AU', 'sunrise': 1521402696, 'sunset': 1521446448}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 9.75, 'deg': 134.001}"
73,stations,{'all': 88},200,"{'lon': -105.03, 'lat': 51.85}",1521441254.0,6049515.0,"{'temp': 21.4, 'pressure': 970.68, 'humidity': 91, 'temp_min': 21.4, 'temp_max': 21.4, 'sea_level': 1038.97, 'grnd_level': 970.68}",,Lanigan,,"{'message': 0.0183, 'country': 'CA', 'sunrise': 1521464646, 'sunset': 1521508338}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 6.73, 'deg': 91.5005}"
74,stations,{'all': 0},200,"{'lon': 114.54, 'lat': 51.11}",1521441254.0,2028078.0,"{'temp': 38.86, 'pressure': 947.26, 'humidity': 62, 'temp_min': 38.86, 'temp_max': 38.86, 'sea_level': 1042.7, 'grnd_level': 947.26}",,Aginskoye,,"{'message': 0.0041, 'country': 'RU', 'sunrise': 1521412034, 'sunset': 1521455576}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.72, 'deg': 55.0005}"
75,stations,{'all': 0},200,"{'lon': 27.91, 'lat': -33.02}",1521440160.0,1006984.0,"{'temp': 69.8, 'pressure': 1011, 'humidity': 73, 'temp_min': 69.8, 'temp_max': 69.8}",,East London,,"{'type': 1, 'id': 6538, 'message': 0.0079, 'country': 'ZA', 'sunrise': 1521432653, 'sunset': 1521476441}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 9.17, 'deg': 260}"
76,stations,{'all': 0},200,"{'lon': 138.6, 'lat': -33.21}",1521441242.0,2069194.0,"{'temp': 74.32, 'pressure': 974.01, 'humidity': 46, 'temp_min': 74.32, 'temp_max': 74.32, 'sea_level': 1032, 'grnd_level': 974.01}",,Jamestown,,"{'message': 0.0036, 'country': 'AU', 'sunrise': 1521406073, 'sunset': 1521449901}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 11.21, 'deg': 222.501}"
77,stations,{'all': 12},200,"{'lon': 82.22, 'lat': 16.73}",1521441256.0,1252795.0,"{'temp': 88, 'pressure': 1026.29, 'humidity': 63, 'temp_min': 88, 'temp_max': 88, 'sea_level': 1026.89, 'grnd_level': 1026.29}",,Yanam,,"{'message': 0.0037, 'country': 'IN', 'sunrise': 1521419766, 'sunset': 1521463310}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 3.83, 'deg': 222.001}"
78,stations,{'all': 12},200,"{'lon': -42.02, 'lat': -22.97}",1521441179.0,3471451.0,"{'temp': 76.39, 'pressure': 1021.99, 'humidity': 99, 'temp_min': 76.39, 'temp_max': 76.39, 'sea_level': 1022.96, 'grnd_level': 1021.99}",,Arraial do Cabo,,"{'message': 0.0046, 'country': 'BR', 'sunrise': 1521449488, 'sunset': 1521493176}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 14.56, 'deg': 40.0005}"
79,,,404,,,,,city not found,,,,,,
80,,,404,,,,,city not found,,,,,,
81,stations,{'all': 8},200,"{'lon': 82.07, 'lat': 57.02}",1521441258.0,1511057.0,"{'temp': 31.66, 'pressure': 1008.78, 'humidity': 75, 'temp_min': 31.66, 'temp_max': 31.66, 'sea_level': 1023.08, 'grnd_level': 1008.78}",,Bakchar,,"{'message': 0.0036, 'country': 'RU', 'sunrise': 1521419805, 'sunset': 1521463402}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 9.31, 'deg': 171.001}"
82,stations,{'all': 68},200,"{'lon': -173.23, 'lat': 64.42}",1521441259.0,4031574.0,"{'temp': 25, 'pressure': 1010.73, 'humidity': 99, 'temp_min': 25, 'temp_max': 25, 'sea_level': 1017, 'grnd_level': 1010.73}",,Provideniya,,"{'message': 0.0044, 'country': 'RU', 'sunrise': 1521480901, 'sunset': 1521524853}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 10.2, 'deg': 168.501}"
83,stations,{'all': 1},200,"{'lon': -124.16, 'lat': 40.8}",1521438900.0,5563397.0,"{'temp': 42.78, 'pressure': 1023, 'humidity': 81, 'temp_min': 41, 'temp_max': 44.6}",,Eureka,,"{'type': 1, 'id': 350, 'message': 0.003, 'country': 'US', 'sunrise': 1521469258, 'sunset': 1521512887}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.36, 'deg': 130}"
84,stations,{'all': 92},200,"{'lon': -37.64, 'lat': 65.61}",1521438600.0,3424607.0,"{'temp': 32, 'pressure': 1019, 'humidity': 95, 'temp_min': 32, 'temp_max': 32}",,Tasiilaq,,"{'type': 1, 'id': 4806, 'message': 0.0039, 'country': 'GL', 'sunrise': 1521448431, 'sunset': 1521492258}",,"[{'id': 620, 'main': 'Snow', 'description': 'light shower snow', 'icon': '13n'}]","{'speed': 15.23, 'deg': 61.5005}"
85,stations,{'all': 20},200,"{'lon': 20.04, 'lat': -34.53}",1521439200.0,1015776.0,"{'temp': 68, 'pressure': 1014, 'humidity': 77, 'temp_min': 68, 'temp_max': 68}",,Bredasdorp,,"{'type': 1, 'id': 6591, 'message': 0.0036, 'country': 'ZA', 'sunrise': 1521434534, 'sunset': 1521478335}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 9.17, 'deg': 270}"
86,stations,{'all': 68},200,"{'lon': 80.55, 'lat': 73.51}",1521441166.0,1507390.0,"{'temp': -9.47, 'pressure': 1016.89, 'humidity': 100, 'temp_min': -9.47, 'temp_max': -9.47, 'sea_level': 1017.4, 'grnd_level': 1016.89}",,Dikson,,"{'message': 0.0069, 'country': 'RU', 'sunrise': 1521420072, 'sunset': 1521463954}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 22.39, 'deg': 93.5005}"
87,stations,{'all': 0},200,"{'lon': 169.27, 'lat': -19.55}",1521441261.0,2136825.0,"{'temp': 79.72, 'pressure': 1019.56, 'humidity': 100, 'temp_min': 79.72, 'temp_max': 79.72, 'sea_level': 1021.66, 'grnd_level': 1019.56}",,Isangel,,"{'message': 0.0032, 'country': 'VU', 'sunrise': 1521398781, 'sunset': 1521442488}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 12.55, 'deg': 171.501}"
88,stations,{'all': 75},200,"{'lon': -6.72, 'lat': 53.98}",1521439200.0,2965733.0,"{'temp': 35.6, 'pressure': 1019, 'humidity': 64, 'temp_min': 35.6, 'temp_max': 35.6}",,Carrickmacross,,"{'type': 1, 'id': 5237, 'message': 0.0031, 'country': 'IE', 'sunrise': 1521441084, 'sunset': 1521484726}",10000.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]","{'speed': 20.8, 'deg': 70}"
89,stations,{'all': 75},200,"{'lon': 115.24, 'lat': 5.28}",1521439200.0,1733782.0,"{'temp': 87.8, 'pressure': 1008, 'humidity': 79, 'temp_min': 87.8, 'temp_max': 87.8}",,Victoria,,"{'type': 1, 'id': 8115, 'message': 0.0032, 'country': 'BN', 'sunrise': 1521411824, 'sunset': 1521455396}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",{'speed': 3.36}
90,stations,{'all': 20},200,"{'lon': -61.45, 'lat': 10.24}",1521435600.0,3573739.0,"{'temp': 71.6, 'pressure': 1011, 'humidity': 88, 'temp_min': 71.6, 'temp_max': 71.6}",,Esperance,,"{'type': 1, 'id': 4165, 'message': 0.0078, 'country': 'TT', 'sunrise': 1521454223, 'sunset': 1521497795}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 5.5, 'deg': 84.0005}"
91,stations,{'all': 88},200,"{'lon': -170.99, 'lat': 65.58}",1521441263.0,4031637.0,"{'temp': 25.27, 'pressure': 1014.62, 'humidity': 91, 'temp_min': 25.27, 'temp_max': 25.27, 'sea_level': 1018.9, 'grnd_level': 1014.62}",,Lavrentiya,,"{'message': 0.0037, 'country': 'RU', 'sunrise': 1521480351, 'sunset': 1521524333}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 9.64, 'deg': 142.001}"
92,stations,{'all': 88},200,"{'lon': -50.22, 'lat': -30.17}",1521441264.0,3466165.0,"{'temp': 73.24, 'pressure': 1008.94, 'humidity': 96, 'temp_min': 73.24, 'temp_max': 73.24, 'sea_level': 1018.86, 'grnd_level': 1008.94}",,Cidreira,{'3h': 3.835},"{'message': 0.0034, 'country': 'BR', 'sunrise': 1521451428, 'sunset': 1521495165}",,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 11.65, 'deg': 274.501}"
93,stations,{'all': 0},200,"{'lon': -45.44, 'lat': -23.68}",1521439200.0,6322184.0,"{'temp': 69.8, 'pressure': 1013, 'humidity': 94, 'temp_min': 69.8, 'temp_max': 69.8}",,Porto Novo,,"{'type': 1, 'id': 4571, 'message': 0.0033, 'country': 'BR', 'sunrise': 1521450307, 'sunset': 1521493998}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.24, 'deg': 220}"
94,stations,{'all': 90},200,"{'lon': -100.77, 'lat': 41.12}",1521438780.0,5697939.0,"{'temp': 35.6, 'pressure': 1009, 'humidity': 93, 'temp_min': 35.6, 'temp_max': 35.6}",,North Platte,,"{'type': 1, 'id': 1913, 'message': 0.0035, 'country': 'US', 'sunrise': 1521463651, 'sunset': 1521507270}",12874.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 11.41, 'deg': 30}"
95,stations,{'all': 90},200,"{'lon': 19.22, 'lat': 41.93}",1521439200.0,3188516.0,"{'temp': 50.09, 'pressure': 1000, 'humidity': 100, 'temp_min': 48.2, 'temp_max': 51.8}",,Ulcinj,,"{'type': 1, 'id': 5974, 'message': 0.004, 'country': 'ME', 'sunrise': 1521434886, 'sunset': 1521478453}",5000.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]","{'speed': 1.12, 'deg': 320}"
96,stations,{'all': 1},200,"{'lon': -76.9, 'lat': 34.88}",1521439080.0,4470244.0,"{'temp': 41.94, 'pressure': 1015, 'humidity': 93, 'temp_min': 39.2, 'temp_max': 46.4}",,Havelock,,"{'type': 1, 'id': 1772, 'message': 0.0038, 'country': 'US', 'sunrise': 1521457935, 'sunset': 1521501523}",11265.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 8.19, 'deg': 59.5005}"
97,stations,{'all': 0},200,"{'lon': -58.16, 'lat': 6.8}",1521435600.0,3378644.0,"{'temp': 69.8, 'pressure': 1011, 'humidity': 94, 'temp_min': 69.8, 'temp_max': 69.8}",,Georgetown,,"{'type': 1, 'id': 4343, 'message': 0.0032, 'country': 'GY', 'sunrise': 1521453430, 'sunset': 1521497007}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.61, 'deg': 46.5005}"
98,stations,{'all': 36},200,"{'lon': -151.75, 'lat': -16.52}",1521441268.0,4033077.0,"{'temp': 81.16, 'pressure': 1023.21, 'humidity': 100, 'temp_min': 81.16, 'temp_max': 81.16, 'sea_level': 1023.97, 'grnd_level': 1023.21}",,Vaitape,{'3h': 2.755},"{'message': 0.0033, 'country': 'PF', 'sunrise': 1521475848, 'sunset': 1521519483}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 15.68, 'deg': 97.0005}"
99,stations,{'all': 56},200,"{'lon': 102.47, 'lat': 71.98}",1521441185.0,2022572.0,"{'temp': -9.29, 'pressure': 1014.78, 'humidity': 84, 'temp_min': -9.29, 'temp_max': -9.29, 'sea_level': 1020.04, 'grnd_level': 1014.78}",,Khatanga,,"{'message': 0.0031, 'country': 'RU', 'sunrise': 1521414849, 'sunset': 1521458643}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 11.21, 'deg': 277.001}"
100,stations,{'all': 0},200,"{'lon': -8.45, 'lat': 37.14}",1521439200.0,2267254.0,"{'temp': 50, 'pressure': 1017, 'humidity': 93, 'temp_min': 50, 'temp_max': 50}",,Lagoa,,"{'type': 1, 'id': 5948, 'message': 0.0033, 'country': 'PT', 'sunrise': 1521441522, 'sunset': 1521485089}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 5.82, 'deg': 320}"
101,stations,{'all': 92},200,"{'lon': 12.72, 'lat': -2.95}",1521441270.0,2256895.0,"{'temp': 73.51, 'pressure': 975.63, 'humidity': 93, 'temp_min': 73.51, 'temp_max': 73.51, 'sea_level': 1023.56, 'grnd_level': 975.63}",,Mossendjo,,"{'message': 0.004, 'country': 'CG', 'sunrise': 1521436406, 'sunset': 1521480007}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 2.71, 'deg': 209.001}"
102,stations,{'all': 20},200,"{'lon': 152.44, 'lat': -3.66}",1521441270.0,2090021.0,"{'temp': 83.59, 'pressure': 1011.7, 'humidity': 97, 'temp_min': 83.59, 'temp_max': 83.59, 'sea_level': 1017.53, 'grnd_level': 1011.7}",,Namatanai,,"{'message': 0.0601, 'country': 'PG', 'sunrise': 1521402876, 'sunset': 1521446484}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 17.69, 'deg': 262.501}"
103,stations,{'all': 8},200,"{'lon': 119.81, 'lat': 16.29}",1521441271.0,1717787.0,"{'temp': 88.09, 'pressure': 1019.81, 'humidity': 77, 'temp_min': 88.09, 'temp_max': 88.09, 'sea_level': 1023.08, 'grnd_level': 1019.81}",,Catuday,,"{'message': 0.0037, 'country': 'PH', 'sunrise': 1521410748, 'sunset': 1521454288}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 2.59, 'deg': 327.001}"
104,,,404,,,,,city not found,,,,,,
105,stations,{'all': 0},200,"{'lon': 42.5, 'lat': 18.22}",1521439200.0,110690.0,"{'temp': 70.66, 'pressure': 1025, 'humidity': 26, 'temp_min': 69.8, 'temp_max': 71.6}",,Abha,,"{'type': 1, 'id': 6975, 'message': 0.003, 'country': 'SA', 'sunrise': 1521429295, 'sunset': 1521472844}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 9.17, 'deg': 150}"
106,stations,{'all': 75},200,"{'lon': 134.14, 'lat': 33.37}",1521439200.0,1856392.0,"{'temp': 60.8, 'pressure': 1012, 'humidity': 87, 'temp_min': 60.8, 'temp_max': 60.8}",,Muroto,,"{'type': 1, 'id': 7581, 'message': 0.0075, 'country': 'JP', 'sunrise': 1521407333, 'sunset': 1521450844}",10000.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]","{'speed': 6.93, 'deg': 120}"
107,stations,{'all': 92},200,"{'lon': 114.91, 'lat': 60.71}",1521441274.0,2020838.0,"{'temp': 23.38, 'pressure': 990.22, 'humidity': 78, 'temp_min': 23.38, 'temp_max': 23.38, 'sea_level': 1037.71, 'grnd_level': 990.22}",,Lensk,,"{'message': 0.0044, 'country': 'RU', 'sunrise': 1521411931, 'sunset': 1521455528}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 9.53, 'deg': 246.501}"
